dateTime,zone1_Tibet-Lhasa,zone2_Chengdu,zone3_Peking,zone4_Wuhan,zone5_Shenzhen
2009072405,0.51400238275528,0,0,0,0.438049584627151
2009072406,1.08090567588806,0,0,0,0.342666119337082
2009072407,0.810970306396484,0,0,0,0.0519225373864174
2009072408,0.54925274848938,0,0,0,0
2009072409,0,0,0.812077045440674,0,0
2009072410,0,0,0.272065490484238,0,0
2009072411,0.130935817956924,0,0,0,0
2009072412,2.45443677902222,0,0.0491240993142128,0,0
2009072413,1.81360411643982,0,0,0,0
2009072414,0.633972883224487,0,0,0,0
2009072415,0.0235737301409245,0,0,0,0
2009072416,0,0,0,0,0
2009072417,0,0,0,0,0
2009072418,0,0,0,0,0
2009072419,0,0,0,0,0
2009072420,0,0,0,0,0.325119346380234
2009072421,0,0,0,0,0
2009072422,0,0,0,0,0.146648094058037
2009072423,0,0,0,0,0.352046012878418
2009072500,0,0,0,0,0.246040865778923
2009072501,0,0,0,0,0
2009072502,0,0,0,0,0
2009072503,0,0,0,0,0
2009072504,0,0,0,0,0
2009072505,0,0,0,0,0
2009072506,0,0,0,0,0
2009072507,0,0,0,0,0.0974405705928802
2009072508,0,0,0,0,0
2009072509,0,0,0,0,0.962949991226196
2009072510,0,0,0,0,0.0845257714390755
2009072511,0.227110266685486,0,0,0,0
2009072512,0,0,0,0,0
2009072513,0.0220197588205338,0,0,0,0
2009072514,0,0,0,0,0
2009072515,0,0,0,0,0
2009072516,0,0,0,0,0
2009072517,0,0,0,0,0
2009072518,0.162650629878044,0,0,0,0
2009072519,0,0,0,0,0
2009072520,0,0,0,0,0
2009072521,0,0,0,0,0
2009072522,0,0.538026690483093,0,0,0.148206189274788
2009072523,0,0.292594432830811,0,0,0.265712559223175
2009072600,0,0.644794285297394,0,0,0.0708206593990326
2009072601,0,0.572251379489899,0,0,0.0769657045602798
2009072602,0,0.555276870727539,0,0,0
2009072603,0,0.477210253477097,0,0,0
2009072604,0,0.324017882347107,0,0,0.097725085914135
2009072605,0,0.219162255525589,0,0,0.400791972875595
2009072606,0,0.148940339684486,0,0,0
2009072607,0,0.252657294273376,0,0,0.392702877521515
2009072608,0,1.36442899703979,0,0,0.396951884031296
2009072609,0,1.32236158847809,0,0,0
2009072610,0,1.77985322475433,0,0,0
2009072611,0,0.43137538433075,0,0,0
2009072612,0.633043467998505,0.247613877058029,0,0,0
2009072613,0.445196539163589,0,0,0.46227166056633,0
2009072614,0.196036025881767,0,0,0,0
2009072615,0.0277671720832586,0,0,0,0
2009072616,0.0283221025019884,0,0,0,0
2009072617,0,0,0,0.220134913921356,0
2009072618,0.428860932588577,0,0,1.3313901424408,0
2009072619,1.20958614349365,0,0,6.16473197937012,0.0761594623327255
2009072620,1.64219200611115,0,0,7.54947948455811,0
2009072621,0.830648899078369,0,0,4.59897947311401,5.25047874450684
2009072622,2.85152769088745,0,0,0,0.611228227615356
2009072623,4.7414698600769,0,0,0,0.110365301370621
2009072700,3.66848373413086,0,0,2.02038025856018,0.231109261512756
2009072701,1.42557454109192,0,0,2.74787855148315,2.36006689071655
2009072702,0.613950967788696,0,0,1.29778611660004,0.835491478443146
2009072703,0.495124936103821,0,0,3.10019159317017,0
2009072704,0.244517609477043,0,0,6.57107639312744,0.142697364091873
2009072705,0.349525958299637,0,0,8.16765689849854,0
2009072706,0.856824934482574,0,0,4.91813611984253,0
2009072707,2.66314792633057,0,0,2.51353645324707,0
2009072708,0.566052317619324,0,0,0.996052443981171,0
2009072709,0,0,0,0,0
2009072710,0.0298743695020676,0,0,0.0438491739332676,0
2009072711,0,0,0,0.0308190397918224,0
2009072712,0.0257775187492371,0,0,0.0678464472293854,0
2009072713,0,0,0,0,0
2009072714,1.12129235267639,0,0,0.0499830022454262,0
2009072715,1.74447572231293,0,0,0,0
2009072716,1.41469764709473,0,0,0,0
2009072717,1.55046117305756,0,0,0,0
2009072718,2.02372193336487,0,0,0.102386273443699,0
2009072719,1.87557554244995,0,0,0.111562877893448,0
2009072720,0.823265254497528,0,0,0,0
2009072721,0.444536775350571,0,0,0,0.212755128741264
2009072722,0.134238302707672,0,0,0.126192584633827,0.318934768438339
2009072723,0.347463548183441,0,0,0.0694932714104652,5.43177461624146
2009072800,0.0888291597366333,0,0,0,5.67138242721558
2009072801,0,0,0,0,0.468004077672958
2009072802,0,0,0,0.167183443903923,0
2009072803,0,0,0,0.608518660068512,0.240691632032394
2009072804,0.219345986843109,0,0,0.0679153054952621,1.12556600570679
2009072805,0,0,0,0,0
2009072806,0,0,0,0,0.156412065029144
2009072807,0,0,0,0,0
2009072808,0,0,0,2.03976345062256,0
2009072809,0,0,0,0,0
2009072810,0.108345627784729,0,0,0.694948017597198,0.03313809633255
2009072811,0.179465055465698,0,0,0.252455025911331,0
2009072812,0,0,0,0.127235352993011,0.0240990798920393
2009072813,0.0820249393582344,0,0,0.102078810334206,0
2009072814,0,0,0,0,0
2009072815,0.432744473218918,0,0,0,0
2009072816,21.0924091339111,0,0,0,0
2009072817,11.3517084121704,0,0,0,0
2009072818,4.39345169067383,0,0,0,0.140348538756371
2009072819,2.27916836738586,0,0,0,0.424416810274124
2009072820,0.468745768070221,0,0,0,0.355831444263458
2009072821,0,0,0,0.0643179193139076,0
2009072822,0,0,0,0,0
2009072823,0,0,0,0,0
2009072900,0,0,0,0.157509386539459,0.0319181419909
2009072901,0,0,0,0.253638356924057,0.112380713224411
2009072902,0,0,0,0.202601820230484,0.410407423973083
2009072903,0,0,0,0.145582139492035,0
2009072904,0,0,0,0,0.0793162062764168
2009072905,0,0,0,0.0524349585175514,0.367230266332626
2009072906,0,0,0,0.108949914574623,0.133192121982574
2009072907,0.631843090057373,0,0,0.121359452605247,0
2009072908,0.26642033457756,0,0.0414145737886429,0.0987222641706467,0
2009072909,0,0,0,0,0
2009072910,0,0,0,0.0807124823331833,0.727328896522522
2009072911,0.69643497467041,0,0,0,0.276100963354111
2009072912,0.148206040263176,0,0,0,0
2009072913,0,0,0,0,0
2009072914,0,0,0,0,0
2009072915,0,0,0,0,0
2009072916,0,0,0,0,0
2009072917,0.369725376367569,0,0,0.0914898067712784,0
2009072918,0,0,0,0.123673617839813,0.0440278351306915
2009072919,0,0,0,0.0511518754065037,0
2009072920,0,0,0,0,0.184255689382553
2009072921,0,0,0,0.17034113407135,0.190461546182632
2009072922,0,0.20355062186718,0,0,0.136922433972359
2009072923,0,0.697956383228302,0,0.303990662097931,0.0830459743738174
2009073000,0,0.50849974155426,0,0.806394100189209,0.430121809244156
2009073001,0,0,0,0.0958970636129379,0.68606173992157
2009073002,0,0.212859705090523,0,0.102351531386375,0.90982973575592
2009073003,0,0.221501469612122,0,0.408336639404297,0.712227523326874
2009073004,0,0.209814965724945,0,0.101060688495636,0.419408917427063
2009073005,0,0,0,0,0.443049877882004
2009073006,0,0,0.0982007011771202,0.0377996824681759,0.0908728912472725
2009073007,0,0,0.0299520399421453,0,0.262806296348572
2009073008,0.0823647603392601,0,0.032615564763546,0.099267303943634,0.465679436922073
2009073009,0,0,0,0,0
2009073010,0,0.054021917283535,0,0,0.119301006197929
2009073011,0.0224661454558372,0,0,0,0
2009073012,0.0949292555451393,0,0,0,1.22226142883301
2009073013,0,0.2852863073349,0,0,0.431879341602325
2009073014,0,0.624195396900177,0,0,0.0707911774516106
2009073015,0.69599711894989,0,1.57108247280121,0,0.0339218974113464
2009073016,0,0.196278616786003,0.556008994579315,0,0.0259253531694412
2009073017,0,0.458596408367157,9.35129833221436,0,0.111661553382874
2009073018,0,0.886041224002838,16.6275196075439,0,0.179784774780273
2009073019,0,2.73263645172119,5.43625688552856,0,0.58446878194809
2009073020,0,2.88210511207581,3.9859983921051,0,0.200198471546173
2009073021,0,2.06188416481018,0.223496675491333,0,0.148956954479218
2009073022,0,7.54860496520996,0.0358727127313614,0,0.0379963368177414
2009073023,0,2.9724292755127,0,0,0.0495186634361744
2009073100,0,2.48160481452942,0,0,0.0391265675425529
2009073101,0.10931071639061,1.64356362819672,0,0,0.0547298192977905
2009073102,0.159015640616417,2.32585120201111,0,0.0670219361782074,0.0309537295252085
2009073103,0,3.90592694282532,0,0,0
2009073104,0,5.85862588882446,0,0.0213032271713018,0
2009073105,0,1.83843421936035,0,0,0
2009073106,0,2.24908089637756,0,0,0
2009073107,0.699999988079071,1.21893894672394,0,0.0448880270123482,0
2009073108,0.288922905921936,1.58893501758575,0,0,0
2009073109,0,2.0805082321167,0,0,0
2009073110,1.81216156482697,0.798469305038452,0,0,0
2009073111,0,0.226805582642555,0,0.31950643658638,0
2009073112,0,0,0,0.626635313034058,0
2009073113,0,0.277555614709854,0,2.47920489311218,0.0500000007450581
2009073114,0,0.72534453868866,0,0.426791042089462,0
2009073115,0.140469625592232,0.109306715428829,0,0.253569424152374,0
2009073116,0.0761256068944931,0.314204066991806,0,0,0
2009073117,0,0.329919338226318,0,0,0
2009073118,0,0.293661832809448,0,0,0
2009073119,0.120865799486637,0.223833307623863,0,0,0.0213935524225235
2009073120,0,0.22003485262394,0,0,0
2009073121,0,0,0,0,0
2009073122,0,0.190647557377815,0.443708539009094,0,0
2009073123,0,0.324741631746292,0,0,0
2009080100,0,0.742230832576752,0,0,0
2009080101,0,0.66840398311615,0,0,0
2009080102,0,0.333493113517761,0,0,0
2009080103,0,0,0,0,0
2009080104,0,0,0,0,0
2009080105,0,0.123717345297337,0,0,0
2009080106,0,0,0,0,0
2009080107,0,0,0,0,0
2009080108,0,0,0,0,0
2009080109,0,0,0,0,0
2009080110,0,0,0,0,0
2009080111,0,0,9.97665500640869,0,0
2009080112,0,0,4.54067373275757,0,0
2009080113,0,0,4.9940938949585,0,0
2009080114,0,0,0.452338606119156,0,0
2009080115,0,0,0,0,0
2009080116,0,0,0,0,0
2009080117,0,0,0.0292722284793854,0,0
2009080118,0,0,0.0666017755866051,0,0
2009080119,0,0,0.0368968956172466,0,0
2009080120,0,0,0,0,0
2009080121,0,0,0,0,0
2009080122,0,0,0,0,0
2009080123,0,0,0,0,0
2009080200,0,0,0,0,0
2009080201,0,0,0,0,0
2009080202,0,0,0,0,0
2009080203,0,0,0,0.196604862809181,0
2009080204,0,0,0,0,0
2009080205,0,0,0,0,0
2009080206,0,0,0,0,0
2009080207,0,0,0,0,0
2009080208,0.961263060569763,0,0,0,0
2009080209,0.438734620809555,0,0,0,0
2009080210,0,0,0,0,0
2009080211,0,0,0,0,0
2009080212,0,0,0,0,0
2009080213,0.18244594335556,0,0,0.485231250524521,0
2009080214,0.715945780277252,0,0,0.417371600866318,0
2009080215,1.08981847763062,0,0,0.0617254599928856,0
2009080216,4.79035186767578,0,0,0,0
2009080217,2.11614608764648,0,0,0,0
2009080218,1.30916130542755,0.294275254011154,0,0,0
2009080219,0.644205570220947,3.0370044708252,0,0,0
2009080220,0.364765524864197,6.1234130859375,0,0,0
2009080221,0.233992606401443,3.04557967185974,0,0,0
2009080222,0,0.650042772293091,0,0,0
2009080223,0,0,0,0,0
2009080300,0,0,0,0,0
2009080301,0,0,0,0,0
2009080302,0.0268220324069262,0,0,0,0
2009080303,0,0,0,0,0
2009080304,0,0,0,0,0
2009080305,0,0,0,0,0
2009080306,0,0,0,0,0
2009080307,0,0.186853840947151,0,0,0
2009080308,0,0,0,0,0.633456766605377
2009080309,0,0,0,0,3.3201322555542
2009080310,0,0,0,0,4.19118738174438
2009080311,0,0,0,0,0.0990439280867577
2009080312,0,0,0,0,0
2009080313,0.0805837363004684,0,0,0,0
2009080314,0.75233256816864,0,0,0,0
2009080315,0,0,0,0,0
2009080316,0,0,0,0,0
2009080317,0,0,0,0,0
2009080318,0,0,0,0,0.902014434337616
2009080319,0,0,0,0,0.0958494320511818
2009080320,0,0,0,0,0.0383701920509338
2009080321,0,0,0,0,0.380803436040878
2009080322,0,0,0,0,0.276564419269562
2009080323,0,0,0,0,0.106526635587215
2009080400,0,0,0,0,0.193650469183922
2009080401,0,0,0,0,0.101560413837433
2009080402,0,0,0,0,0
2009080403,0,0,0,0,0
2009080404,0,0,0,0,0.171119451522827
2009080405,0,0,0,0,1.737419962883
2009080406,0,0,0,0,0.793513596057892
2009080407,0,0,0,0,0.216991275548935
2009080408,0,0,0,0,1.73770666122437
2009080409,0,0,0,0,1.54265737533569
2009080410,0,0,0,0,0.0284368228167295
2009080411,0,0,0,0,0.0672125741839409
2009080412,0,0,0,0,0
2009080413,0,0,0,0,0.489886939525604
2009080414,0,0,0,0,0.0309512782841921
2009080415,0,0,0,0,0.27392703294754
2009080416,0,0,0,0,0
2009080417,0,0,0,0,1.68682610988617
2009080418,0,0,0,0,0
2009080419,0,0,0,0,0.156186878681183
2009080420,0,0,0,0,0.384328246116638
2009080421,0,0,0,0,0
2009080422,0,0,0,0,0.346976637840271
2009080423,0,0,0.0484404861927032,0,0.401341944932938
2009080500,0,0,0.126470610499382,0,0.267878800630569
2009080501,0,0,0,0,0.0573084838688374
2009080502,0,0,0,0,0.0482857078313828
2009080503,0,0,0.357578963041306,0,0.0764207616448402
2009080504,0,0,0.104533344507217,0,0.603919327259064
2009080505,0,0,0.0366292856633663,0,0.0662079080939293
2009080506,0.699999988079071,0,0.0232368856668472,0,0
2009080507,4.17814445495605,0,0,0,0.316903710365295
2009080508,0,0,0,0,0.442601829767227
2009080509,0,0,0,1.19688045978546,0.20637147128582
2009080510,0,0,0,0,0
2009080511,0,0,0,0,0
2009080512,0,0,0,0,0
2009080513,0,0,0,0,0
2009080514,0,0,0,0,2.54956793785095
2009080515,0,0,0,0,0
2009080516,0,0,0,0,0.732533574104309
2009080517,0,0,0,0,0
2009080518,0,0,0,0,0.830758690834045
2009080519,0,0,0,0,0.30953124165535
2009080520,0,0,0,0,2.09248900413513
2009080521,0,0,0,0,1.58179402351379
2009080522,0,0,0,0,1.13625991344452
2009080523,0,0,0,0,0.968682885169983
2009080600,0,0,0,0,0.882171928882599
2009080601,0,0,0,0,0.812209486961365
2009080602,0,0,0,0,0.150898903608322
2009080603,0,0,0,0,0
2009080604,0,0,0,0,0.382321059703827
2009080605,0,0,0.0235554035753012,0,2.34708070755005
2009080606,0,0,3.46585869789124,0,0.82056075334549
2009080607,0,0,3.09035587310791,0,0.828808546066284
2009080608,0,0,2.32394504547119,0,0
2009080609,0,0,0,0,0.342105865478516
2009080610,0,0,0,0,0
2009080611,0.034404318779707,0,0,0.106471464037895,0
2009080612,0.169015407562256,0,0,1.14259600639343,0
2009080613,0.520769953727722,0,0,0.661455929279327,0
2009080614,0,0,0,0.0569724254310131,0
2009080615,0.208888649940491,0,0,0,0
2009080616,0,0,0,0,0
2009080617,0,0,0,0,0
2009080618,0,0,0,0,0
2009080619,0,0,0,0,0
2009080620,0,0,0,0,0
2009080621,0,0,0,0,0
2009080622,0,0,0,0,0
2009080623,0,0,0,0,0
2009080700,0,0,0,0,0
2009080701,0,0,0,0,0
2009080702,0,0,0.0801939964294434,0,0
2009080703,0,0,0.145726278424263,0,0
2009080704,0,0,0.165060818195343,0,0
2009080705,0,0,0.0530433543026447,0,0
2009080706,0,0,0.373709976673126,0,0
2009080707,0,0,0.484102249145508,0,0
2009080708,0,0,0,0,0
2009080709,0,0,0,0.800152182579041,0.177803725004196
2009080710,0,0,0,0,0
2009080711,0,0,0,1.41761660575867,0.351063847541809
2009080712,0,0,0,1.4355800151825,0
2009080713,0,0,0,0,0
2009080714,0.135482549667358,0,0,0,0
2009080715,0.344762086868286,0,0,0,0
2009080716,0,0,0,0,0
2009080717,2.63997626304626,0,0,0,0
2009080718,0.502556085586548,0,0,0.0578966587781906,0
2009080719,0,0,0,0.144303932785988,0
2009080720,0,0,0,0.268211483955383,0
2009080721,0,0,0,0,0
2009080722,0,0,0,0,0
2009080723,0,0,0,0,0
2009080800,0,0,0,0,0
2009080801,0,0,0,0,0
2009080802,0,0,0,0,0
2009080803,0,0,0,0,0
2009080804,0,0,0,0,0
2009080805,0,0,0,0,0
2009080806,0,0,0,0,0
2009080807,0,0,0,0,0
2009080808,0,0,0,0,0
2009080809,0,0,0,0,0
2009080810,0,0,0,0,0
2009080811,0,0,0,0,0
2009080812,0.432914346456528,0,0,0,0
2009080813,0.519652426242828,0,0,0,0
2009080814,0.46341609954834,0,0,0,0
2009080815,0.289216279983521,0,0,0,0
2009080816,0.169927313923836,0,0,0,0
2009080817,0.138142168521881,0,0,0,0
2009080818,0.480693072080612,0,0,0.0324904397130013,0
2009080819,2.97662782669067,0,0,0,0
2009080820,0.321746438741684,0,0,0,0
2009080821,0.787717461585999,0,0,0,0
2009080822,0.49364385008812,0,0,0,0
2009080823,0.0870667695999146,0,0,0,0
2009080900,0,0,0,0,0
2009080901,0.107620231807232,0,0,0,0
2009080902,1.106813788414,0,0,0,0
2009080903,0.322814017534256,0,0,0,0
2009080904,0,0,0,0.0216776207089424,0
2009080905,0,0,0,0,0
2009080906,0,0,0,0,0.1403588950634
2009080907,0,0,0,0,0
2009080908,0,0,0.0938571840524673,0.0435908958315849,0
2009080909,0,0,2.90475225448608,0,0
2009080910,0,0,8.53218936920166,0,0
2009080911,0,0,5.66567134857178,0,0
2009080912,0,0,0,0,0
2009080913,1.41170966625214,0,0,0,0
2009080914,0.108753971755505,0,0,0,0
2009080915,0,0,0,0,0
2009080916,0,0,0,0,0
2009080917,0.16577485203743,0,0,0,0
2009080918,0.789819955825806,0,0,0,0
2009080919,0,0,0,0,0
2009080920,0,0,0,0,0
2009080921,0,0,0.0460387915372849,0,0
2009080922,0.0649223998188972,0,0,0,0
2009080923,0,0,0,0,0
2009081000,0,0,0,0,0
2009081001,0.273986667394638,0,0,0,0
2009081002,1.18040704727173,0,0,0,0
2009081003,0.028587693348527,0,0,0,0
2009081004,0,0,0,0,0
2009081005,0,0,0,0,0.251031041145325
2009081006,0,0,0,0,0.150565028190613
2009081007,0,0,0,0,0.204957753419876
2009081008,0,0,0,0,0.808227896690369
2009081009,0,0,0,0.238838329911232,0.291256040334702
2009081010,0,0,0,0.385630160570145,0.372855633497238
2009081011,0,0,0,0.0224416926503181,0
2009081012,0,0,0,0,0
2009081013,0.0857967287302017,0,0,0,0
2009081014,0.894789814949036,0,0,0,0
2009081015,3.01186680793762,0,0,0,0
2009081016,2.39507055282593,0,0,0,0
2009081017,2.97226357460022,0,0,0,0.293375432491302
2009081018,4.07331800460815,0,0,0,0.193252101540565
2009081019,2.8294472694397,0,0,0,1.92980659008026
2009081020,2.38084626197815,0,0,0,0.562664389610291
2009081021,0.597308576107025,0,0,0,0.284005910158157
2009081022,0.123848460614681,0,0,0,0
2009081023,0,0,0,0,2.0610191822052
2009081100,0.108737744390965,0,0,0,2.18847823143005
2009081101,0.169834405183792,0,0,0,1.24121999740601
2009081102,0,0,0,0,0.481991440057755
2009081103,0,0,0,0,0.484751611948013
2009081104,0,0,0,0,0.698283910751343
2009081105,0,0,0,0,0.044381394982338
2009081106,0,0,0,0,0
2009081107,0,0,0,0,0
2009081108,0,0,0,0,0
2009081109,0,0,0,0,0
2009081110,0.0376959703862667,0,0,0.151369720697403,0
2009081111,0,0,0,0,0
2009081112,6.95634698867798,0,0,0,0.061198852956295
2009081113,3.13804411888123,0,0,0,0.191915586590767
2009081114,0,0,0,0,0
2009081115,0,0,0,0,0.280709803104401
2009081116,0,0,0,0,0.162081807851791
2009081117,0.0245295725762844,0,0,0,0.0227018538862467
2009081118,0,0,0,0,0
2009081119,0,0,0,0,0
2009081120,0,0,0,0,0
2009081121,0,0,0,0,1.12259471416473
2009081122,0,0,0,0,0
2009081123,0,0,0,0,0
2009081200,0,0,0,0,0
2009081201,0,0,0,0,0
2009081202,0.812599360942841,0,0,0,0
2009081203,0.510885894298553,0,0,0.107048094272614,0.240057334303856
2009081204,0.307827442884445,0,0,0,1.20908164978027
2009081205,0,0,0,0,0.731669843196869
2009081206,0,0,0,0,0
2009081207,0,0,0,0.0892466157674789,0.435684531927109
2009081208,0,0,0,0,0.177626237273216
2009081209,0,0,0,0,0
2009081210,0,0,0,0,0.160740435123444
2009081211,0,0,0,0,0
2009081212,0,0,0,0,0
2009081213,0,0,0,0,0.0575059987604618
2009081214,0,0,0,0,0.614856064319611
2009081215,0,0,0,0,0.419439762830734
2009081216,0,0,0,0,0.675643801689148
2009081217,0,0,0,0,1.29011952877045
2009081218,0,0,0,0,2.99277877807617
2009081219,0,0,0,0.0497413203120232,1.85782706737518
2009081220,0,0,0,0.0396225824952126,7.74557590484619
2009081221,0,0,0,0.322839796543121,8.10855293273926
2009081222,0,0,0,0,2.54086828231812
2009081223,0,0,0,0,0.527193486690521
2009081300,0,0,0,0,0.214317560195923
2009081301,0,0,0,0.0581771396100521,0.0820555984973907
2009081302,0,0,0,0.304099887609482,0.744445502758026
2009081303,0,0,0,0.132507875561714,1.53518152236938
2009081304,0,0,0,0.117234423756599,1.15836846828461
2009081305,0,0,0,0,1.57514202594757
2009081306,0,0,0,0,0.977115750312805
2009081307,0,0,0,0,0.0722602903842926
2009081308,0,0,0,0,0
2009081309,0,0,0,0,0
2009081310,0,0,0,0.0894418805837631,0
2009081311,0,0,0,0,0
2009081312,0,0,0,0,0
2009081313,0,0,0,0,0
2009081314,0,0,0,0.159174799919128,0.327616155147552
2009081315,0,0,0,0.101714566349983,2.1023371219635
2009081316,0,0,0,0.236457526683807,0
2009081317,0,0,0,1.18994879722595,0
2009081318,0,0,0,0.369700640439987,0
2009081319,0,0,0,0.0533416196703911,0.790337145328522
2009081320,0,0,0,0.154723912477493,2.67979502677917
2009081321,0,0,0,0.153025642037392,1.56699478626251
2009081322,0,0,0,0.052802711725235,1.09736454486847
2009081323,0,0,0,0,0.61441570520401
2009081400,0,0,0,0,1.2833080291748
2009081401,0,0,0,0,0.199144899845123
2009081402,0,0,0,0,0.402999877929688
2009081403,0,0,0,0,0.156789630651474
2009081404,0,0,0,0,0.0691001862287521
2009081405,0,0,0,0,0.160373523831367
2009081406,0,0,0,0.0584504455327988,1.03313302993774
2009081407,0,0,0,0,0.864796280860901
2009081408,0,0,0,0,1.00284433364868
2009081409,0,0,0,0.0940784066915512,0
2009081410,0,0,0,0,0
2009081411,0,0,0,0,0
2009081412,0,0,0,0,0
2009081413,0,0,0,0,0
2009081414,0,0,0,0,0
2009081415,0,0,0,0,0
2009081416,0,0,0,0,0
2009081417,0,0,0,0,0
2009081418,0,0,0,0,0
2009081419,0,0,0,0,0
2009081420,0,0,0,0,0
2009081421,0,0,0,0,0
2009081422,0,0,0,0,0
2009081423,0,0,0,0,0
2009081500,0,0,0,0,0
2009081501,0,0,0,0,0
2009081502,0,0,0,0,0
2009081503,0,0,0,0,0
2009081504,0,0,0,0,0
2009081505,0,0,0,0,0
2009081506,0.0205984320491552,0,0,0,0.246625915169716
2009081507,0,0,0,0,0
2009081508,0,0,0,0,0
2009081509,0,0,0,0.190301731228828,0
2009081510,0,0,0,0.600200057029724,0.428479909896851
2009081511,0,0,0,0,0
2009081512,0,0,0,0,0
2009081513,0,0,0,0,0
2009081514,0.270136684179306,0,0,0,0
2009081515,1.35514509677887,0,0,0,0
2009081516,0.481957346200943,0,0,0,0
2009081517,0,0,0,0,0
2009081518,0,0,0,0,0
2009081519,0,0,0,0,0
2009081520,0,0,0,0,0
2009081521,2.12182021141052,2.63441300392151,0,0,0
2009081522,2.60128307342529,0.543960154056549,0,0,0
2009081523,0.714522123336792,0.228166744112968,0,0,0
2009081600,0.366994500160217,1.84554886817932,0,0,0.977411448955536
2009081601,0.0228112060576677,0.72587788105011,0,0,0
2009081602,0,0.410210758447647,0.0960353091359138,0.595872044563293,0.332085490226746
2009081603,0,0.538759529590607,0.0318443551659584,0,0
2009081604,0,0.295809388160706,0,0,0
2009081605,0,0,0,0.0279779005795717,0
2009081606,0,0,0,0,0
2009081607,0,0,0.169642895460129,0,0
2009081608,0,0,0.0549896880984306,0.102962151169777,0
2009081609,0,0,0.112278535962105,0.0826719701290131,0
2009081610,0,0,0,0.102184146642685,0
2009081611,0,0,0,0,0
2009081612,0,0,0,0,0
2009081613,0,0,0,0,0
2009081614,0.337263345718384,0,0,0,0
2009081615,0.500858962535858,0,0,0,0
2009081616,0.699715137481689,0,0,0,0
2009081617,0.289993792772293,0,0.514848828315735,0,0.0475804433226585
2009081618,0.161072909832001,0.421274423599243,0.85343724489212,0,0
2009081619,0.0317607745528221,1.13598358631134,0.161315128207207,0,0
2009081620,0,0.152721017599106,0.746380746364594,0,0
2009081621,0.128707677125931,0.743881165981293,0.199832886457443,0,0
2009081622,0,1.02344441413879,0.115612529218197,0,0
2009081623,0,0.545235753059387,0,0,0
2009081700,0,1.02999460697174,0.06164525821805,0,0
2009081701,0,0.320242434740067,5.797767162323,0,0
2009081702,0,0,0,0,0
2009081703,0,0,0,0,0
2009081704,0,0,0,0,0
2009081705,0,0,0,0,0
2009081706,0,0,0,0,0
2009081707,0,0,0,0,0
2009081708,0,0.665235340595245,0,0,0
2009081709,0,0,0,1.0981148481369,0.0876909121870995
2009081710,0,0.129000946879387,0,0,0
2009081711,0,0.162030145525932,0,0,0
2009081712,0,0,0,0,0
2009081713,0,0,0,0,0
2009081714,0,0,0,0,0
2009081715,0,0,0,0,0
2009081716,0,0,0,0,0
2009081717,0,0,0,0,0
2009081718,0,0,0,0,0
2009081719,0,0,0,0,0
2009081720,0,0,0,0,0
2009081721,0,0,0,0,0
2009081722,0,0,0,0,0
2009081723,0,0,0,0,0
2009081800,0,0,0,0,0
2009081801,0,0,0,0,0
2009081802,0,0,0,0,0
2009081803,0,0,0,0,0
2009081804,0,0,0,0.322281539440155,0
2009081805,0,0,0,0.601497530937195,0.250832408666611
2009081806,0,0,0,0.601497530937195,0.947279870510101
2009081807,0,0,0,0.521360099315643,1.00204336643219
2009081808,0,0,0,0.521360099315643,0.0247553661465645
2009081809,0,0,0,0.800090551376343,0
2009081810,0,0,0,0.153434380888939,0.0315776541829109
2009081811,0,0,0,0,0
2009081812,1.88088703155518,0,0,0,0
2009081813,1.97235512733459,0,0,0,0
2009081814,0.740633428096771,0,0,0,0
2009081815,0.180414438247681,0,0,0,0
2009081816,0,0,0,0,0
2009081817,0,0,0,0,0
2009081818,0,0,0,0,0
2009081819,0,3.89374780654907,1.19224798679352,0,0
2009081820,0,1.2486400604248,1.52781677246094,0,0
2009081821,0,0.542874157428741,2.82451772689819,0,0
2009081822,0,0.143495544791222,2.49242162704468,0,0
2009081823,0,0.66598254442215,1.33888578414917,0,0
2009081900,0,0.863441228866577,0.94455760717392,0,0
2009081901,0,4.79264116287231,8.84532260894775,0,0
2009081902,0,2.10033893585205,5.01873636245728,0,0
2009081903,0,0,6.85441780090332,0,0
2009081904,0,0,2.18481659889221,0,0
2009081905,0,0,0.12523065507412,0,0
2009081906,0,0,0,0,0
2009081907,0.0206886474043131,0,0,0,0
2009081908,0,0,0,0,0.447612851858139
2009081909,3.70222282409668,0,0,0,0
2009081910,1.47264838218689,0,0,0,0
2009081911,0,0,0,0,0
2009081912,0,0,0,0,0
2009081913,0.16264533996582,0,0,0,0
2009081914,0.815335869789124,0,0,0,0
2009081915,0,0,0,0,0
2009081916,1.28487086296082,0,0,0,0
2009081917,0,0,0,0,0
2009081918,0,0,0,0,0
2009081919,0,0,0,0,0
2009081920,0,0,0,0,0
2009081921,0,0,0,0,0
2009081922,0,0,0,0,0
2009081923,0,0,0,0,0
2009082000,0,0,0,0,0
2009082001,0,0,0,0.118967473506927,0
2009082002,0,0,0,1.12010300159454,0
2009082003,0,0,0,0.691626846790314,0
2009082004,0,0,0,0.132493257522583,0
2009082005,0,0,0,0,0
2009082006,0,0,0,0,0
2009082007,0,0,0,0.0610742643475533,0
2009082008,0.597332656383514,0,0,1.08996653556824,0
2009082009,0,0,0,1.44592356681824,0
2009082010,0,0,0,0,0
2009082011,0,0,0,2.35987448692322,0
2009082012,0,0,0,0,0
